Date,Home,Score,Away,Result,W,D,L,Pts,Poss,Gls,Ast,CrdY,CrdR,GlsPer90,AstPer90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,GA,GA90,SoTA,Saves,Save%,CS,CS%,Cmp%,KP,1/3,Prog,SCA,SCA90,PassLiveSCA,DribSCA,ShSCA,DefSCA,GCA,GCA90,PassLiveGCA,DribGCA,ShGCA,DefGCA,TklW,Blocks,Int,Err,Live,Miscon,MP_1_Home,Min_1_Home,MP_2_Home,Min_2_Home,Gls_2_Home,Ast_2_Home,GlsPer90_2_Home,AstPer90_2_Home,MP_3_Home,Min_3_Home,Gls_3_Home,Ast_3_Home,GlsPer90_3_Home,AstPer90_3_Home,MP_4_Home,Min_4_Home,Gls_4_Home,Ast_4_Home,GlsPer90_4_Home,AstPer90_4_Home,MP_5_Home,Min_5_Home,Gls_5_Home,Ast_5_Home,GlsPer90_5_Home,AstPer90_5_Home,MP_6_Home,Min_6_Home,Gls_6_Home,Ast_6_Home,GlsPer90_6_Home,AstPer90_6_Home,MP_7_Home,Min_7_Home,Gls_7_Home,Ast_7_Home,GlsPer90_7_Home,AstPer90_7_Home,MP_8_Home,Min_8_Home,Gls_8_Home,Ast_8_Home,GlsPer90_8_Home,AstPer90_8_Home,MP_9_Home,Min_9_Home,Gls_9_Home,Ast_9_Home,GlsPer90_9_Home,AstPer90_9_Home,MP_10_Home,Min_10_Home,Gls_10_Home,Ast_10_Home,GlsPer90_10_Home,AstPer90_10_Home,MP_11_Home,Min_11_Home,Gls_11_Home,Ast_11_Home,GlsPer90_11_Home,AstPer90_11_Home,MP_1_Away,Min_1_Away,MP_2_Away,Min_2_Away,Gls_2_Away,Ast_2_Away,GlsPer90_2_Away,AstPer90_2_Away,MP_3_Away,Min_3_Away,Gls_3_Away,Ast_3_Away,GlsPer90_3_Away,AstPer90_3_Away,MP_4_Away,Min_4_Away,Gls_4_Away,Ast_4_Away,GlsPer90_4_Away,AstPer90_4_Away,MP_5_Away,Min_5_Away,Gls_5_Away,Ast_5_Away,GlsPer90_5_Away,AstPer90_5_Away,MP_6_Away,Min_6_Away,Gls_6_Away,Ast_6_Away,GlsPer90_6_Away,AstPer90_6_Away,MP_7_Away,Min_7_Away,Gls_7_Away,Ast_7_Away,GlsPer90_7_Away,AstPer90_7_Away,MP_8_Away,Min_8_Away,Gls_8_Away,Ast_8_Away,GlsPer90_8_Away,AstPer90_8_Away,MP_9_Away,Min_9_Away,Gls_9_Away,Ast_9_Away,GlsPer90_9_Away,AstPer90_9_Away,MP_10_Away,Min_10_Away,Gls_10_Away,Ast_10_Away,GlsPer90_10_Away,AstPer90_10_Away,MP_11_Away,Min_11_Away,Gls_11_Away,Ast_11_Away,GlsPer90_11_Away,AstPer90_11_Away
2018-11-11,Chelsea,0 - 0,Everton,D,6.000,0.000,-6.000,18.000,11.300,8.000,18.000,-7.000,-4.000,0.220,0.480,103.000,30.000,-0.500,2.710,0.790,-0.010,-0.020,-7.000,-0.180,-8.000,-5.000,0.027,2.000,5.300,10.100,130.000,569.000,485.000,279.000,7.340,315.000,3.000,-12.000,-2.000,33.000,0.870,26.000,0.000,-2.000,0.000,-42.000,-96.000,-79.000,-6.000,7910.000,-124.000,36,3240,33,2871,1,0,0.03,0.00,31,2759,2,4,0.07,0.13,38,3402,1,5,0.03,0.13,36,3238,3,2,0.08,0.06,37,3156,2,0,0.06,0.00,36,3092,4,4,0.12,0.12,32,1735,0,2,0.00,0.10,37,2923,16,15,0.49,0.46,32,2097,3,6,0.13,0.26,16,941,5,0,0.48,0.00,38,3420,33,2969,1,2,0.03,0.06,35,2965,4,4,0.12,0.12,13,892,1,0,0.10,0.00,29,2558,2,2,0.07,0.07,27,1980,1,1,0.05,0.05,38,3117,13,6,0.38,0.17,33,2822,0,2,0.00,0.06,37,2119,5,2,0.21,0.08,34,2116,1,3,0.04,0.13,35,2665,13,1,0.44,0.03
2018-11-11,Manchester City,3 - 1,Manchester Utd,W,13.000,-7.000,-6.000,32.000,13.300,26.000,31.000,-31.000,-3.000,0.680,0.820,162.000,35.000,-4.600,4.260,0.920,0.020,0.100,-31.000,-0.810,-93.000,-67.000,0.034,13.000,34.200,6.400,127.000,770.000,501.000,239.000,6.290,191.000,23.000,17.000,0.000,52.000,1.370,53.000,-1.000,-5.000,1.000,-7.000,-163.000,-29.000,0.000,7302.000,-24.000,38,3420,33,2779,1,1,0.03,0.03,24,1764,0,0,0.00,0.00,35,3057,3,3,0.09,0.09,10,900,0,5,0.00,0.50,36,2854,7,7,0.22,0.22,33,2401,6,8,0.22,0.30,29,2377,1,3,0.04,0.11,34,2771,17,9,0.55,0.29,33,2459,21,8,0.77,0.29,27,1343,7,4,0.47,0.27,38,3420,30,2601,1,1,0.03,0.03,24,2127,1,0,0.04,0.00,30,2569,2,2,0.07,0.07,29,2591,1,4,0.03,0.14,22,1403,2,3,0.13,0.19,14,752,0,1,0.00,0.12,28,2436,1,0,0.04,0.00,33,2334,10,6,0.39,0.23,27,1621,10,2,0.56,0.11,27,1663,4,2,0.22,0.11
2018-11-11,Arsenal,1 - 1,Wolves,D,5.000,-2.000,-3.000,13.000,11.100,23.000,17.000,0.000,1.000,0.610,0.450,-6.000,14.000,3.500,-0.160,0.370,0.050,0.120,5.000,0.130,34.000,31.000,0.054,-1.000,-2.600,4.600,27.000,158.000,349.000,71.000,1.870,93.000,7.000,-7.000,1.000,40.000,1.050,37.000,2.000,-1.000,1.000,-14.000,-122.000,-60.000,1.000,3801.000,23.000,32,2836,19,1533,0,5,0.00,0.29,10,807,0,0,0.00,0.00,31,2611,2,0,0.07,0.00,24,1887,0,5,0.00,0.24,24,1735,5,2,0.26,0.10,34,2382,2,2,0.08,0.08,29,2498,4,2,0.14,0.07,35,2502,13,8,0.47,0.29,36,2726,22,5,0.73,0.17,35,1970,3,6,0.14,0.27,37,3329,38,3144,4,5,0.11,0.14,34,3060,1,0,0.03,0.00,36,3167,4,0,0.11,0.00,38,3420,0,0,0.00,0.00,33,2771,1,1,0.03,0.03,35,3007,4,3,0.12,0.09,38,3032,1,8,0.03,0.24,23,693,3,1,0.39,0.13,38,3111,13,7,0.38,0.20,25,1341,1,2,0.07,0.13
2018-11-24,Fulham,3 - 2,Southampton,W,-2.000,-7.000,9.000,-13.000,4.700,-11.000,-3.000,-3.000,-1.000,-0.290,-0.080,-45.000,-14.000,0.000,-1.180,-0.370,-0.010,-0.040,16.000,0.420,52.000,37.000,0.029,-2.000,-5.200,6.400,5.000,5.000,110.000,-13.000,-0.340,44.000,3.000,-13.000,-13.000,-8.000,-0.210,-7.000,4.000,0.000,-4.000,-51.000,-53.000,-41.000,-6.000,3206.000,19.000,29,2610,31,2594,0,1,0.00,0.03,26,2250,0,1,0.00,0.04,28,1948,0,1,0.00,0.05,15,1131,0,0,0.00,0.00,31,2588,2,0,0.07,0.00,31,2194,1,1,0.04,0.04,32,2244,1,2,0.04,0.08,35,2300,2,6,0.08,0.23,37,3280,11,3,0.30,0.08,24,1641,6,0,0.33,0.00,25,2250,18,1495,1,2,0.06,0.12,17,1518,0,1,0.00,0.06,13,1170,0,0,0.00,0.00,16,1186,1,3,0.08,0.23,29,1432,3,2,0.19,0.13,21,1613,1,1,0.06,0.06,31,2760,4,3,0.13,0.10,25,983,2,2,0.18,0.18,12,476,1,0,0.19,0.00,38,3270,6,4,0.17,0.11
2018-11-24,Everton,1 - 0,Cardiff City,W,5.000,5.000,-10.000,20.000,15.900,20.000,14.000,-10.000,3.000,0.520,0.360,85.000,46.000,4.600,2.240,1.210,0.030,0.050,-23.000,-0.610,-73.000,-49.000,-0.021,4.000,10.500,14.300,74.000,441.000,568.000,165.000,4.340,110.000,17.000,11.000,7.000,30.000,0.790,20.000,7.000,2.000,1.000,51.000,-112.000,-14.000,1.000,6714.000,152.000,38,3420,33,2969,1,2,0.03,0.06,35,2965,4,4,0.12,0.12,13,892,1,0,0.10,0.00,29,2558,2,2,0.07,0.07,27,1980,1,1,0.05,0.05,38,3117,13,6,0.38,0.17,33,2822,0,2,0.00,0.06,37,2119,5,2,0.21,0.08,34,2116,1,3,0.04,0.13,35,2665,13,1,0.44,0.03,38,3420,34,3039,1,3,0.03,0.09,38,3376,0,1,0.00,0.03,7,630,0,0,0.00,0.00,28,2474,4,1,0.15,0.04,25,1997,0,1,0.00,0.05,28,1959,0,0,0.00,0.00,28,2266,1,1,0.04,0.04,32,2569,5,4,0.18,0.14,13,375,1,0,0.24,0.00,27,1998,4,1,0.18,0.05
2018-11-24,Manchester Utd,0 - 0,Crystal Palace,D,5.000,2.000,-7.000,17.000,9.500,17.000,7.000,17.000,2.000,0.450,0.180,29.000,75.000,12.900,0.760,1.970,0.030,-0.020,1.000,0.030,13.000,17.000,0.030,-5.000,-13.200,4.800,25.000,325.000,301.000,75.000,1.970,100.000,-10.000,-6.000,2.000,22.000,0.580,24.000,5.000,2.000,-1.000,-98.000,-129.000,-50.000,-9.000,3374.000,-11.000,38,3420,30,2601,1,1,0.03,0.03,24,2127,1,0,0.04,0.00,30,2569,2,2,0.07,0.07,6,443,0,0,0.00,0.00,35,3006,13,9,0.39,0.27,28,2436,1,0,0.04,0.00,22,1289,3,2,0.21,0.14,32,2136,12,0,0.51,0.00,27,1621,10,2,0.56,0.11,27,1663,4,2,0.22,0.11,18,1576,36,3195,3,2,0.08,0.06,29,2560,1,1,0.04,0.04,27,2416,0,0,0.00,0.00,35,3134,0,3,0.00,0.09,38,3420,12,2,0.32,0.05,29,1416,1,2,0.06,0.13,31,1899,0,2,0.00,0.09,38,3058,3,6,0.09,0.18,38,3009,6,4,0.18,0.12,34,3036,10,5,0.30,0.15
2018-11-24,Watford,0 - 3,Liverpool,L,-16.000,1.000,15.000,-47.000,-14.600,-35.000,-16.000,40.000,2.000,-0.920,-0.420,-134.000,-60.000,-2.400,-3.530,-1.580,-0.020,-0.050,37.000,0.970,77.000,44.000,-0.089,-14.000,-36.900,-8.700,-116.000,-721.000,-736.000,-261.000,-6.870,-202.000,-26.000,-16.000,-2.000,-63.000,-1.660,-46.000,1.000,-6.000,-1.000,38.000,82.000,32.000,-3.000,-8016.000,-57.000,38,3420,26,1927,0,0,0.00,0.00,14,1004,0,1,0.00,0.09,36,3096,3,0,0.09,0.00,29,2049,1,1,0.04,0.04,35,3062,5,6,0.15,0.18,32,2418,2,4,0.07,0.15,33,2944,1,3,0.03,0.09,30,2066,10,5,0.44,0.22,32,2545,9,5,0.32,0.18,33,2815,6,1,0.19,0.03,38,3420,38,3384,4,2,0.11,0.05,13,986,1,0,0.09,0.00,36,3216,0,11,0.00,0.31,29,2462,1,12,0.04,0.44,35,2725,3,0,0.10,0.00,32,1987,1,3,0.05,0.14,34,2607,12,6,0.41,0.21,36,3077,22,1,0.64,0.03,38,3250,22,8,0.61,0.22,24,1064,6,3,0.51,0.25
2018-11-24,Brighton,1 - 1,Leicester City,D,-6.000,2.000,4.000,-16.000,-8.500,-13.000,-10.000,1.000,-1.000,-0.340,-0.260,-139.000,-75.000,-7.500,-3.660,-1.970,0.000,0.050,12.000,0.320,16.000,9.000,-0.014,-3.000,-7.900,-3.700,-81.000,-280.000,-380.000,-189.000,-4.970,-147.000,-18.000,-9.000,-14.000,-29.000,-0.760,-27.000,-6.000,1.000,-1.000,-13.000,9.000,-57.000,-1.000,-3375.000,16.000,34,3060,14,1131,0,1,0.00,0.08,35,3087,5,1,0.15,0.03,36,3151,2,1,0.06,0.03,22,1752,0,1,0.00,0.05,18,940,1,1,0.10,0.10,25,1864,3,3,0.14,0.14,15,795,0,1,0.00,0.11,30,2546,1,1,0.04,0.04,30,1837,2,6,0.10,0.29,38,2508,13,1,0.47,0.04,38,3420,36,3240,0,4,0.00,0.11,22,1925,3,0,0.14,0.00,24,1996,1,0,0.05,0.00,35,3123,2,6,0.06,0.17,36,2831,7,7,0.22,0.22,8,229,0,0,0.00,0.00,31,2092,0,0,0.00,0.00,34,1985,4,1,0.18,0.05,27,1625,2,2,0.11,0.11,21,288,0,1,0.00,0.31
2018-11-24,West Ham,0 - 4,Manchester City,L,-17.000,5.000,12.000,-46.000,-19.100,-40.000,-38.000,15.000,0.000,-1.050,-1.000,-243.000,-98.000,-2.200,-6.390,-2.580,-0.020,-0.050,32.000,0.840,115.000,82.000,-0.017,-13.000,-34.200,-10.200,-193.000,-1056.000,-869.000,-410.000,-10.790,-355.000,-45.000,-12.000,2.000,-82.000,-2.160,-74.000,-6.000,4.000,-2.000,91.000,200.000,99.000,3.000,-9906.000,16.000,38,3420,23,2013,1,0,0.04,0.00,26,2092,0,1,0.00,0.04,33,2970,1,0,0.03,0.00,23,1759,0,1,0.00,0.05,24,1128,0,1,0.00,0.08,34,3003,2,0,0.06,0.00,28,1990,10,4,0.45,0.18,36,3043,9,4,0.27,0.12,33,2103,6,4,0.26,0.17,17,609,0,1,0.00,0.15,38,3420,33,2779,1,1,0.03,0.03,35,3057,3,3,0.09,0.09,11,725,0,1,0.00,0.12,18,1236,0,0,0.00,0.00,31,2137,6,3,0.25,0.13,33,2401,6,8,0.22,0.30,29,2377,1,3,0.04,0.11,34,2771,17,9,0.55,0.29,33,2459,21,8,0.77,0.29,31,1867,10,10,0.48,0.48
2018-11-24,Tottenham,3 - 1,Chelsea,W,2.000,-7.000,5.000,-1.000,-3.900,5.000,-5.000,8.000,3.000,0.130,-0.130,-64.000,-3.000,3.200,-1.680,-0.080,0.030,0.030,0.000,0.000,28.000,33.000,0.074,-3.000,-7.900,-3.800,-86.000,-331.000,-355.000,-174.000,-4.580,-198.000,6.000,8.000,5.000,-12.000,-0.320,-13.000,-2.000,4.000,-1.000,-10.000,81.000,-13.000,3.000,-3667.000,38.000,33,2970,34,2922,0,0,0.00,0.00,12,888,1,0,0.10,0.00,8,564,0,2,0.00,0.32,27,1844,0,0,0.00,0.00,20,1506,3,0,0.18,0.00,29,2330,0,3,0.00,0.12,25,1825,5,3,0.25,0.15,35,2774,8,12,0.26,0.39,31,2039,12,6,0.53,0.26,28,2424,17,4,0.63,0.15,36,3240,33,2871,1,0,0.03,0.00,31,2759,2,4,0.07,0.13,38,3402,1,5,0.03,0.13,36,3238,3,2,0.08,0.06,37,3156,2,0,0.06,0.00,36,3092,4,4,0.12,0.12,32,1735,0,2,0.00,0.10,37,2923,16,15,0.49,0.46,32,2097,3,6,0.13,0.26,16,941,5,0,0.48,0.00
2018-11-25,Bournemouth,1 - 2,Arsenal,L,-8.000,-1.000,9.000,-25.000,-11.200,-14.000,-9.000,-13.000,-1.000,-0.370,-0.240,-30.000,-6.000,0.900,-0.790,-0.160,-0.030,-0.090,19.000,0.500,-9.000,-29.000,-0.141,2.000,5.200,-5.100,-39.000,-260.000,-252.000,-104.000,-2.730,-125.000,-7.000,-3.000,-5.000,-24.000,-0.630,-31.000,2.000,1.000,2.000,-90.000,57.000,-23.000,-3.000,-4638.000,19.000,24,2160,17,1229,0,2,0.00,0.15,31,2786,1,1,0.03,0.03,38,3411,4,0,0.11,0.00,21,1585,1,0,0.06,0.00,25,1739,2,1,0.10,0.05,30,2506,2,0,0.07,0.00,30,2261,7,5,0.28,0.20,38,3166,7,14,0.20,0.40,30,2528,14,9,0.50,0.32,35,2961,12,3,0.36,0.09,32,2836,19,1533,0,5,0.00,0.29,25,2198,1,2,0.04,0.08,10,807,0,0,0.00,0.00,31,2611,2,0,0.07,0.00,24,1887,0,5,0.00,0.24,34,2382,2,2,0.08,0.08,29,2498,4,2,0.14,0.07,25,1641,6,4,0.33,0.22,36,2726,22,5,0.73,0.17,35,1970,3,6,0.14,0.27
2018-11-25,Wolves,0 - 2,Huddersfield,L,13.000,2.000,-15.000,41.000,-0.100,26.000,22.000,17.000,-3.000,0.680,0.580,70.000,26.000,1.100,1.840,0.680,0.040,0.130,-30.000,-0.790,-36.000,-7.000,0.085,4.000,10.500,3.600,51.000,105.000,119.000,113.000,2.970,101.000,16.000,8.000,-6.000,47.000,1.240,35.000,3.000,4.000,-1.000,-27.000,-7.000,-87.000,2.000,793.000,35.000,37,3329,38,3144,4,5,0.11,0.14,34,3060,1,0,0.03,0.00,36,3167,4,0,0.11,0.00,38,3420,0,0,0.00,0.00,17,710,0,0,0.00,0.00,35,3007,4,3,0.12,0.09,38,3032,1,8,0.03,0.24,23,693,3,1,0.39,0.13,38,3111,13,7,0.38,0.20,25,1341,1,2,0.07,0.13,31,2778,15,1141,0,0,0.00,0.00,32,2716,1,1,0.03,0.03,37,3260,1,0,0.03,0.00,24,1842,0,0,0.00,0.00,28,2055,0,1,0.00,0.04,29,2367,0,1,0.00,0.04,27,2188,2,0,0.08,0.00,29,2330,3,1,0.12,0.04,30,2081,2,0,0.09,0.00,31,1778,2,3,0.10,0.15
2018-11-26,Burnley,1 - 2,Newcastle Utd,L,-1.000,-2.000,3.000,-5.000,0.800,2.000,-1.000,18.000,-1.000,0.050,-0.030,-73.000,-22.000,0.300,-1.920,-0.580,0.020,0.070,20.000,0.530,64.000,43.000,-0.021,-3.000,-7.800,-2.300,-42.000,-1.000,2.000,-105.000,-2.770,-108.000,-22.000,11.000,-11.000,6.000,0.150,-1.000,1.000,1.000,-1.000,-80.000,-1.000,-117.000,6.000,-946.000,3.000,19,1710,21,1750,0,0,0.00,0.00,38,3243,0,1,0.00,0.03,38,3420,0,2,0.00,0.05,6,514,0,1,0.00,0.18,37,3312,1,2,0.03,0.05,16,720,0,1,0.00,0.12,6,448,0,0,0.00,0.00,20,915,3,0,0.30,0.00,38,2588,10,2,0.35,0.07,16,1215,1,1,0.07,0.07,38,3420,11,858,3,0,0.31,0.00,24,1999,4,1,0.18,0.05,36,2928,2,8,0.06,0.25,19,1484,0,1,0.00,0.06,29,2473,1,2,0.04,0.07,18,1302,0,1,0.00,0.07,29,2166,0,0,0.00,0.00,25,1348,1,1,0.07,0.07,32,2603,11,7,0.38,0.24,37,2917,12,2,0.37,0.06
2018-11-30,Cardiff City,2 - 1,Wolves,W,-6.000,-5.000,11.000,-23.000,-11.300,-13.000,-15.000,-7.000,0.000,-0.340,-0.390,-61.000,-31.000,-3.000,-1.610,-0.820,-0.020,-0.020,23.000,0.610,60.000,34.000,-0.018,1.000,2.600,-16.000,-63.000,-362.000,-403.000,-128.000,-3.360,-140.000,-5.000,2.000,-6.000,-30.000,-0.790,-23.000,0.000,1.000,0.000,-5.000,47.000,23.000,2.000,-6560.000,-39.000,38,3420,34,3039,1,3,0.03,0.09,38,3376,0,1,0.00,0.03,28,2474,4,1,0.15,0.04,25,1997,0,1,0.00,0.05,28,1959,0,0,0.00,0.00,28,2266,1,1,0.04,0.04,32,2569,5,4,0.18,0.14,29,1817,3,2,0.15,0.10,27,1998,4,1,0.18,0.05,32,2141,3,1,0.13,0.04,37,3329,38,3144,4,5,0.11,0.14,36,3167,4,0,0.11,0.00,38,3420,0,0,0.00,0.00,17,710,0,0,0.00,0.00,35,3007,4,3,0.12,0.09,19,1149,2,0,0.16,0.00,38,3032,1,8,0.03,0.24,38,3111,13,7,0.38,0.20,25,1341,1,2,0.07,0.13,29,902,1,1,0.10,0.10
2018-12-01,Manchester City,3 - 1,Bournemouth,W,19.000,-4.000,-15.000,53.000,21.000,36.000,28.000,-16.000,0.000,0.940,0.740,246.000,95.000,1.300,6.470,2.500,0.020,0.040,-47.000,-1.230,-90.000,-46.000,0.142,10.000,26.300,10.300,189.000,1080.000,739.000,424.000,11.150,349.000,36.000,29.000,5.000,66.000,1.740,64.000,3.000,-1.000,0.000,49.000,-155.000,10.000,0.000,10443.000,-71.000,38,3420,11,807,1,0,0.11,0.00,35,3057,3,3,0.09,0.09,18,1236,0,0,0.00,0.00,14,1151,0,3,0.00,0.23,31,2137,6,3,0.25,0.13,36,2854,7,7,0.22,0.22,29,2377,1,3,0.04,0.11,34,2771,17,9,0.55,0.29,31,1867,10,10,0.48,0.48,29,1036,7,3,0.61,0.26,24,2160,17,1229,0,2,0.00,0.15,31,2786,1,1,0.03,0.03,38,3411,4,0,0.11,0.00,21,1585,1,0,0.06,0.00,5,143,0,0,0.00,0.00,18,1439,0,0,0.00,0.00,13,723,0,0,0.00,0.00,38,3166,7,14,0.20,0.40,30,2528,14,9,0.50,0.32,35,2961,12,3,0.36,0.09
2018-12-01,Leicester City,2 - 0,Watford,W,1.000,-1.000,0.000,2.000,4.000,-3.000,-5.000,-19.000,1.000,-0.080,-0.140,74.000,24.000,-0.300,1.950,0.630,-0.040,-0.080,-11.000,-0.290,-34.000,-22.000,0.009,3.000,7.900,2.600,62.000,163.000,107.000,128.000,3.370,79.000,8.000,13.000,5.000,1.000,0.030,3.000,-4.000,2.000,0.000,19.000,53.000,38.000,-4.000,2083.000,-6.000,38,3420,36,3240,0,4,0.00,0.11,22,1925,3,0,0.14,0.00,24,1996,1,0,0.05,0.00,35,3123,2,6,0.06,0.17,36,2831,7,7,0.22,0.22,31,2092,0,0,0.00,0.00,38,3296,2,0,0.05,0.00,34,1985,4,1,0.18,0.05,34,2726,18,4,0.59,0.13,27,1625,2,2,0.11,0.11,38,3420,26,1927,0,0,0.00,0.00,36,3096,3,0,0.09,0.00,29,2049,1,1,0.04,0.04,28,2393,3,6,0.11,0.23,35,3062,5,6,0.15,0.18,32,2418,2,4,0.07,0.15,33,2944,1,3,0.03,0.09,30,2066,10,5,0.44,0.22,30,1052,1,1,0.09,0.09,33,2815,6,1,0.19,0.03
2018-12-01,Huddersfield,1 - 2,Brighton,L,-6.000,-2.000,8.000,-20.000,4.400,-15.000,-11.000,-5.000,0.000,-0.390,-0.290,31.000,19.000,2.700,0.820,0.500,-0.030,-0.140,16.000,0.420,22.000,3.000,-0.067,-2.000,-5.200,0.400,-3.000,121.000,161.000,-1.000,-0.030,18.000,-10.000,-4.000,12.000,-20.000,-0.530,-6.000,-2.000,-5.000,0.000,2.000,14.000,135.000,0.000,1739.000,-73.000,31,2778,32,2716,1,1,0.03,0.03,24,2147,3,1,0.13,0.04,37,3260,1,0,0.03,0.00,24,1842,0,0,0.00,0.00,28,2055,0,1,0.00,0.04,29,2367,0,1,0.00,0.04,27,2188,2,0,0.08,0.00,29,2330,3,1,0.12,0.04,30,2081,2,0,0.09,0.00,31,1778,2,3,0.10,0.15,34,3060,14,1131,0,1,0.00,0.08,35,3087,5,1,0.15,0.03,36,3151,2,1,0.06,0.03,22,1752,0,1,0.00,0.05,28,1774,0,0,0.00,0.00,25,1864,3,3,0.14,0.14,15,795,0,1,0.00,0.11,30,2546,1,1,0.04,0.04,23,881,3,0,0.31,0.00,35,2463,1,5,0.04,0.18
2018-12-01,Newcastle Utd,0 - 3,West Ham,L,-3.000,2.000,1.000,-7.000,-8.300,-10.000,0.000,-2.000,1.000,-0.260,0.000,-4.000,-13.000,-2.700,-0.110,-0.340,-0.020,-0.020,-7.000,-0.190,-56.000,-45.000,-0.044,4.000,10.500,-5.700,-21.000,-149.000,-222.000,-50.000,-1.310,-24.000,8.000,-17.000,1.000,-21.000,-0.550,-11.000,-4.000,-1.000,1.000,-21.000,105.000,45.000,0.000,-2408.000,28.000,38,3420,24,1999,4,1,0.18,0.05,36,2928,2,8,0.06,0.25,19,1484,0,1,0.00,0.06,18,1101,0,3,0.00,0.25,29,2473,1,2,0.04,0.07,18,1302,0,1,0.00,0.07,29,2166,0,0,0.00,0.00,25,1348,1,1,0.07,0.07,32,2603,11,7,0.38,0.24,37,2917,12,2,0.37,0.06,38,3420,20,1589,0,1,0.00,0.06,23,2013,1,0,0.04,0.00,26,2092,0,1,0.00,0.04,33,2970,1,0,0.03,0.00,33,2220,2,5,0.08,0.20,31,2291,5,5,0.20,0.20,34,3003,2,0,0.06,0.00,28,1990,10,4,0.45,0.18,36,3043,9,4,0.27,0.12,25,1334,7,1,0.47,0.07
2018-12-01,Crystal Palace,2 - 0,Burnley,W,3.000,0.000,-3.000,9.000,3.800,5.000,1.000,-17.000,1.000,0.130,0.030,129.000,23.000,-3.700,3.400,0.610,-0.030,-0.080,-15.000,-0.400,-43.000,-30.000,0.018,4.000,10.500,7.000,104.000,111.000,287.000,251.000,6.610,196.000,46.000,7.000,6.000,23.000,0.610,9.000,5.000,-1.000,2.000,115.000,-12.000,52.000,0.000,2584.000,-12.000,18,1576,36,3195,3,2,0.08,0.06,29,2560,1,1,0.04,0.04,27,2416,0,0,0.00,0.00,35,3134,0,3,0.00,0.09,38,3420,12,2,0.32,0.05,29,1416,1,2,0.06,0.13,31,1899,0,2,0.00,0.09,38,3058,3,6,0.09,0.18,38,3009,6,4,0.18,0.12,34,3036,10,5,0.30,0.15,19,1710,21,1750,0,0,0.00,0.00,38,3243,0,1,0.00,0.03,38,3420,0,2,0.00,0.05,6,514,0,1,0.00,0.18,37,3312,1,2,0.03,0.05,29,1752,3,6,0.15,0.31,32,2063,3,0,0.13,0.00,6,448,0,0,0.00,0.00,38,2588,10,2,0.35,0.07,16,1215,1,1,0.07,0.07
2018-12-01,Southampton,2 - 2,Manchester Utd,D,-10.000,3.000,7.000,-27.000,-10.600,-21.000,-13.000,-2.000,-1.000,-0.550,-0.340,-35.000,-60.000,-9.400,-0.920,-1.580,-0.030,0.000,11.000,0.290,1.000,-14.000,-0.087,0.000,0.000,-8.800,-50.000,-236.000,-428.000,-129.000,-3.390,-146.000,-8.000,10.000,6.000,-43.000,-1.130,-26.000,-8.000,-5.000,2.000,92.000,94.000,95.000,8.000,-4323.000,-1.000,25,2250,18,1495,1,2,0.06,0.12,17,1518,0,1,0.00,0.06,23,2027,0,0,0.00,0.00,24,1700,1,0,0.05,0.00,23,1712,2,1,0.11,0.05,29,1432,3,2,0.19,0.13,21,1613,1,1,0.06,0.06,31,2760,4,3,0.13,0.10,38,3270,6,4,0.17,0.11,6,137,1,1,0.66,0.66,38,3420,18,1263,0,1,0.00,0.07,30,2569,2,2,0.07,0.07,29,2591,1,4,0.03,0.14,35,3006,13,9,0.39,0.27,22,1403,2,3,0.13,0.19,14,752,0,1,0.00,0.12,28,2436,1,0,0.04,0.00,16,867,2,0,0.21,0.00,32,2136,12,0,0.51,0.00,33,2334,10,6,0.39,0.23
2018-12-02,Chelsea,2 - 0,Fulham,W,14.000,4.000,-18.000,46.000,14.200,28.000,28.000,-21.000,-2.000,0.740,0.740,159.000,51.000,0.200,4.180,1.340,0.020,0.080,-42.000,-1.100,-102.000,-66.000,0.025,11.000,28.900,7.400,136.000,671.000,633.000,306.000,8.050,261.000,7.000,2.000,5.000,54.000,1.420,39.000,3.000,2.000,1.000,11.000,-145.000,-80.000,-3.000,6877.000,-24.000,36,3240,33,2871,1,0,0.03,0.00,31,2759,2,4,0.07,0.13,38,3402,1,5,0.03,0.13,36,3238,3,2,0.08,0.06,37,3156,2,0,0.06,0.00,36,3092,4,4,0.12,0.12,32,1735,0,2,0.00,0.10,37,2923,16,15,0.49,0.46,31,1778,8,2,0.40,0.10,27,847,2,4,0.21,0.43,29,2610,31,2594,0,1,0.00,0.03,26,2250,0,1,0.00,0.04,28,1948,0,1,0.00,0.05,15,1131,0,0,0.00,0.00,31,2588,2,0,0.07,0.00,12,417,0,0,0.00,0.00,31,2194,1,1,0.04,0.04,32,2244,1,2,0.04,0.08,35,2300,2,6,0.08,0.23,37,3280,11,3,0.30,0.08
